ghi_kt_20min,ghi_clear_20min,ghi_20min
1.12264,260.795187,292.76
1.142175,249.089369,284.5
1.135444,237.140745,269.26
1.144801,224.964314,257.52
1.165209,212.576738,247.68
1.178985,199.996663,235.78
1.191144,187.24513,223.02
1.2,174.346084,210.16
1.2,161.327039,196.44
1.2,148.219916,183.58
1.2,135.062149,171.16
1.2,121.898108,158.54
1.2,108.780965,157.5
1.2,95.775145,159.44
1.2,82.959808,124.56
1.2,70.432876,126.76
1.184937,58.313739,104.73
0.980775,46.75531,45.85
1.067672,35.946564,37.786
1.2,26.119529,31.182
1.2,17.548587,25.262
1.2,10.531691,25.838
1.2,81.632378,117.64
1.2,94.447492,128.82
1.2,107.463814,142.52
1.2,120.600415,157.0
1.2,133.791287,171.42
1.2,146.98202,185.06
1.2,160.127278,198.84
1.2,173.188863,212.02
1.199484,186.134242,224.02
1.192292,198.935412,237.18
1.180871,211.568025,249.82
1.169561,224.010714,261.98
1.156719,236.244557,273.26
1.150464,248.252663,285.6
1.144017,260.019836,297.46
1.140356,271.532322,309.64
1.138002,282.777583,321.8
1.136498,293.74414,333.84
1.136331,304.421424,345.92
1.137403,314.799669,358.06
1.145478,324.86982,372.14
1.152231,334.623449,385.56
1.150122,344.052705,395.7
1.023715,353.150246,361.5
1.006008,361.909209,364.06
0.98856,370.323163,366.04
1.074992,378.386087,406.86
1.118185,386.092338,431.7
1.017676,393.43663,400.34
1.030808,400.414019,412.8
1.08025,407.019881,439.74
1.13051,413.249908,467.18
1.088467,419.100085,456.16
1.077445,424.566692,457.44
1.052676,429.646287,452.28
1.059658,434.335702,460.22
1.038408,438.632041,455.48
1.057303,442.532666,467.9
1.071848,446.035201,478.08
1.083373,449.137525,486.58
1.056271,451.837768,477.26
1.041239,454.13431,472.86
1.052126,456.025778,479.8
1.06428,457.511045,486.92
1.062694,458.589228,487.34
1.065367,459.259687,489.28
1.067457,459.522025,490.52
1.067405,459.376086,490.34
1.070219,458.821957,491.04
1.069453,457.859965,489.66
1.070997,456.490682,488.9
1.069725,454.71492,486.42
1.071037,452.533736,484.68
1.071633,449.948434,482.18
1.072578,446.960562,479.4
1.073604,443.571919,476.22
1.071797,439.784552,471.36
1.073049,435.600768,467.42
1.072287,431.023124,462.18
1.074511,426.054447,457.8
1.076217,420.697824,452.76
1.076063,414.956619,446.52
1.07745,408.834473,440.5
1.078465,402.335313,433.9
1.081711,395.463366,427.78
1.078461,388.223161,418.68
1.082031,380.619553,411.84
1.086153,372.657726,404.76
1.087715,364.343221,396.3
1.093007,355.681948,388.76
1.096399,346.68022,380.1
1.097987,337.344773,370.4
1.100095,327.682807,360.48
1.101419,317.702025,349.92
1.104527,307.410684,339.54
1.109859,296.817656,329.42
1.112784,285.932493,318.18
1.113891,274.765528,306.06
1.118041,263.327966,294.4
1.127839,251.632028,283.8
1.136017,239.691104,272.28
1.145003,227.519955,260.5
1.161755,215.134959,249.92
1.175451,202.55442,238.08
1.188063,189.798963,225.48
1.197505,176.892022,212.14
1.2,163.860482,198.56
1.2,150.735481,185.86
1.2,137.55347,172.9
1.2,124.357577,159.3
1.2,111.199395,153.42
1.2,98.141328,160.48
1.2,85.259784,126.74
1.2,72.649113,123.54
1.2,60.425574,111.334
0.985036,48.736081,48.196
1.037237,37.763269,37.974
1.2,27.732279,30.116
1.2,18.911771,24.644
1.2,11.59938,25.798
1.2,81.62983,116.22
1.2,94.471373,125.88
1.2,107.516046,140.76
1.2,120.682577,156.96
1.2,133.904699,171.92
1.2,147.127801,185.36
1.2,160.306394,198.44
1.2,173.402156,211.66
1.2,186.382458,225.54
1.063501,199.219215,212.54
1.093643,211.888015,231.78
1.163459,224.367434,261.04
1.156793,236.6385,273.72
1.149384,248.684282,285.82
1.134928,260.489546,295.62
1.062692,272.040501,289.22
1.104276,283.324581,312.88
1.105678,294.330275,325.46
1.117063,305.046987,340.76
1.111677,315.464926,350.68
1.103215,325.57501,359.22
1.124432,335.368788,377.1
1.026343,344.838384,353.86
0.811599,353.976432,287.22
1.007603,362.776048,365.72
1.076861,371.230778,399.76
1.071255,379.334578,406.36
1.047529,387.081783,405.46
1.064823,394.467085,420.04
1.060969,401.485518,425.96
1.056474,408.132437,431.18
1.053758,414.403511,436.68
1.053451,420.294705,442.76
1.054575,425.802276,449.04
1.054804,430.92276,454.54
1.053181,435.65297,458.82
1.032792,439.989985,454.4
1.044735,443.931148,463.8
1.048689,447.47406,469.26
1.046172,450.616578,471.42
1.038089,453.356811,470.62
1.044908,455.693117,476.16
1.047148,457.624101,479.2
1.047069,459.148614,480.76
1.04948,460.265751,483.04
1.048994,460.974851,483.56
1.048788,461.275492,483.78
1.046691,461.167498,482.7
1.047691,460.650933,482.62
1.050104,459.726101,482.76
1.048356,458.39355,480.56
1.047136,456.65407,478.18
1.045126,454.508695,475.02
1.043327,451.958703,471.54
1.045466,449.00562,469.42
1.047143,445.651218,466.66
1.048888,441.897521,463.5
1.049606,437.746808,459.46
1.053093,433.201612,456.2
1.056539,428.26473,452.48
1.053719,422.939221,445.66
1.055155,417.228421,440.24
1.056002,411.135937,434.16
1.058806,404.665667,428.46
1.059729,397.821801,421.58
1.05916,390.608835,413.72
1.058979,383.031581,405.62
1.061558,375.095183,398.18
1.063404,366.805138,390.06
1.064142,358.167306,381.14
1.069813,349.187947,373.56
1.075521,339.873736,365.54
1.077383,330.231808,355.78
1.08227,320.269794,346.62
1.085142,309.995866,336.38
1.09037,299.418801,326.48
1.095931,288.548044,316.22
1.098286,277.393803,304.66
1.105456,265.96714,294.0
1.113894,254.280106,283.24
1.122827,242.345891,272.1
1.129497,230.179021,259.98
1.138351,217.79559,247.92
1.144761,205.213562,234.92
1.155076,192.453149,222.28
1.175268,179.537278,211.0
1.189322,166.49221,198.0
1.2,153.348305,185.74
1.2,140.141043,173.26
1.2,126.912323,160.16
1.2,113.712178,148.38
1.2,100.601019,157.28
1.2,87.652524,127.94
1.2,74.957494,121.54
1.2,62.62917,117.42
1.003686,50.808459,52.478
0.924536,39.671629,36.428
1.2,29.436746,29.568
1.2,20.36616,22.868
1.2,12.755773,23.986
1.2,6.892703,18.298
0.20763,81.732164,16.95
0.202021,94.604032,19.114
0.179527,107.680343,19.284
0.134536,120.8796,16.23
0.12393,134.135368,16.63
0.161691,147.392906,23.904
0.231018,160.606629,37.166
0.272433,173.738135,47.37
0.334627,186.754733,62.578
0.484725,199.628287,97.008
0.633617,212.334342,134.54
0.753489,224.851436,169.68
0.752801,237.160563,178.34
0.677829,249.244764,168.9
0.590591,261.088776,154.1
0.533879,272.678784,145.52
0.513694,284.002196,145.92
0.561757,295.047478,165.8
0.612133,305.804013,187.22
0.713738,316.261987,225.88
0.609478,326.412296,198.9
0.598906,336.246469,201.36
0.592787,345.756608,205.0
0.645306,354.935328,229.04
0.622797,363.775721,226.56
0.618146,372.271315,230.06
0.601922,380.416045,229.02
0.691131,388.204224,268.36
0.792873,395.630525,313.74
0.738064,402.68996,297.18
0.638386,409.377864,261.3
0.709918,415.689886,295.18
0.711553,421.621968,300.0
0.618685,427.170348,264.26
0.625336,432.331541,270.36
0.618976,437.102339,270.54
0.579563,441.479798,255.86
0.590792,445.461242,263.18
0.686971,449.044251,308.54
1.000385,452.22666,454.7
0.770688,455.006557,350.66
0.745012,457.382278,340.76
0.763782,459.352408,350.84
0.726302,460.915775,334.76
0.713352,462.071453,329.62
0.694138,462.818758,321.26
0.688708,463.157249,318.98
0.724271,463.086726,335.4
1.027537,462.60723,475.32
1.156503,461.719044,548.2
0.842623,460.422693,387.98
0.840949,458.718945,385.76
0.763903,456.608809,348.84
0.640415,454.09354,290.82
0.703813,451.17464,317.5
0.959331,447.853858,429.56
1.019203,444.133191,452.68
1.008532,440.014893,443.76
1.031056,435.501471,449.02
1.034028,430.595694,445.24
1.049483,425.300595,446.34
1.067084,419.619477,447.76
1.080561,413.55592,446.86
1.082981,407.113787,440.96
0.967807,400.297236,387.4
1.016727,393.110724,399.72
1.070416,385.559028,412.66
1.034326,377.647249,390.66
0.926958,369.380838,342.82
0.766888,360.765608,276.66
0.901732,351.807764,317.34
0.961338,342.513923,329.32
0.684725,332.891153,228.08
0.813416,322.947013,262.46
0.868657,312.689591,271.8
0.775424,302.12757,234.28
1.128971,291.270289,328.62
1.147542,280.127829,321.52
1.195108,268.71111,326.96
1.123126,257.032015,289.36
0.809582,245.103536,198.44
1.182938,232.939962,276.74
1.2,220.557108,269.08
1.195418,207.9726,256.1
1.188594,195.20624,234.88
0.784581,182.280451,143.2
0.900963,169.220878,151.86
1.2,156.057114,199.7
1.2,142.823677,182.36
1.2,129.561255,176.48
1.2,116.318346,159.26
1.2,103.153396,156.06
1.2,90.137382,137.58
1.2,77.357591,109.52
1.2,64.92437,114.34
1.189153,52.972629,69.668
1.17291,41.672269,49.896
1.196991,31.23414,37.452
1.2,21.913767,28.834
1.2,14.004011,31.756
1.2,7.800058,23.822
1.2,81.939772,118.48
1.070922,94.845849,109.886
1.181643,107.95707,135.64
1.107509,121.191828,135.44
1.2,134.483612,169.62
1.186381,147.777626,179.38
1.116418,161.028242,179.74
0.926452,174.197027,160.92
1.171801,187.251262,219.76
1.184661,200.16279,237.1
1.168829,212.907133,248.86
1.17963,225.462811,265.96
1.183834,237.810803,281.54
1.183298,249.934129,295.74
1.172775,261.817512,307.06
1.152979,273.447118,315.22
1.102821,284.810339,314.12
1.120727,295.895624,331.7
1.066909,306.692339,327.04
1.10046,317.190652,349.08
1.128386,327.381442,369.42
1.161255,337.256219,391.62
1.107107,346.807068,383.94
1.04046,356.026585,370.42
0.979565,364.907844,357.42
0.929561,373.444354,347.18
0.935841,381.63003,357.0
0.77554,389.459168,302.12
0.864269,396.92642,343.1
0.897666,404.026779,362.66
0.86774,410.755561,356.4
0.773733,417.108393,322.78
0.932006,423.0812,394.42
0.934887,428.670199,400.7
0.981073,433.871884,425.7
0.969051,438.683026,425.1
0.841076,443.100664,372.68
0.903116,447.122098,403.84
1.01465,450.74489,457.38
1.12418,453.966852,510.36
1.107994,456.786053,506.12
0.989461,459.200808,454.32
0.919627,461.20968,424.16
1.02308,462.811476,473.5
0.978659,464.00525,454.1
0.958547,464.790297,445.52
0.873409,465.166152,406.28
0.919132,465.132595,427.52
0.836123,464.689644,388.54
0.935902,463.837562,434.1
0.884222,462.576851,409.02
0.920473,460.908254,424.26
0.821318,458.832761,376.92
0.832564,456.351601,379.86
1.008828,453.466254,457.46
1.005004,450.178443,452.44
0.975254,446.490142,435.44
0.842667,442.403579,372.88
0.791694,437.921235,346.72
0.714914,433.045852,309.62
0.72451,427.780435,309.94
0.573973,422.128258,242.28
0.66449,416.092871,276.48
0.76745,409.678106,314.28
0.852402,402.888084,343.24
0.842058,395.72723,333.32
0.825987,388.20028,320.66
0.826832,380.312295,314.48
0.780252,372.068681,290.3
0.790543,363.475202,287.24
0.960716,354.53801,340.56
1.01704,345.263665,351.16
0.991529,335.659168,332.78
1.013829,325.732004,330.28
1.019234,315.49018,321.64
0.985862,304.942286,300.68
1.02685,294.097551,301.96
1.028169,282.965937,290.9
0.985571,271.558217,267.64
1.000888,259.886109,260.0
1.035495,247.962408,256.74
1.113752,235.801169,262.72
0.965559,223.417931,215.9
0.895333,210.829983,188.8
0.951464,198.056721,188.3
0.891641,185.120075,165.1
0.95315,172.045076,163.88
1.146789,158.860562,188.24
1.2,145.600106,215.12
1.2,132.303205,198.52
1.2,119.016843,182.68
1.2,105.79754,187.7
1.2,92.713607,153.4
1.2,79.848851,134.64
1.2,67.310873,132.98
1.169693,55.228606,79.498
0.972085,43.765614,42.516
1.09531,33.12543,30.382
1.2,23.556318,26.508
1.2,15.346913,24.128
1.2,8.797891,16.424
1.2,82.253089,129.36
1.2,95.197232,140.02
1.2,108.3466,152.6
1.2,121.619599,166.04
1.2,134.949733,179.88
1.2,148.282226,192.96
1.2,161.571463,205.52
1.2,174.779024,218.1
1.2,187.872199,231.4
1.2,200.822838,242.92
1.191294,213.606464,254.46
1.184655,226.2016,267.96
1.168017,238.589219,278.66
1.155532,250.752339,289.74
1.142451,262.675675,300.08
1.132175,274.345387,310.6
1.125707,285.748856,321.66
1.116994,296.87452,331.6
1.110402,307.711734,341.68
1.105809,318.250651,351.92
1.101377,328.482139,361.78
1.096117,338.397692,370.92
1.091018,347.989379,379.66
1.087086,357.249781,388.36
1.084583,366.171957,397.14
1.081148,374.749396,405.16
1.077876,382.975999,412.8
1.078387,390.846042,421.48
1.075676,398.35416,428.5
1.072081,405.495328,434.72
1.06883,412.264842,440.64
1.066648,418.658313,446.56
1.065623,424.671645,452.54
1.06419,430.301035,457.92
1.061801,435.54296,462.46
1.062005,440.39417,467.7
1.060134,444.851684,471.6
1.057799,448.912784,474.86
1.056975,452.575009,478.36
1.056476,455.836154,481.58
1.056391,458.694265,484.56
1.054976,461.147639,486.5
1.054287,463.194817,488.34
1.051815,464.834587,488.92
1.052941,466.06598,490.74
1.051643,466.888271,491.0
1.051143,467.300974,491.2
1.049938,467.303848,490.64
1.050211,466.89689,490.34
1.052351,466.080341,490.48
1.052457,464.854679,489.24
1.052328,463.220628,487.46
1.051262,461.179153,484.82
1.05116,458.731463,482.2
1.05142,455.879011,479.32
1.051865,452.623499,476.1
1.052329,448.966875,472.46
1.052525,444.911344,468.28
1.053583,440.459359,464.06
1.053784,435.613637,459.04
1.054934,430.377155,454.02
1.057184,424.753159,449.04
1.05802,418.745167,443.04
1.05913,412.35698,436.74
1.060277,405.592688,430.04
1.060939,398.456677,422.74
1.061711,390.953648,415.08
1.062366,383.088619,406.98
1.065396,374.866953,399.38
1.065924,366.294365,390.44
1.069794,357.376955,382.32
1.072453,348.121224,373.34
1.07546,338.534108,364.08
1.080946,328.623021,355.22
1.084062,318.395886,345.16
1.085627,307.861201,334.22
1.091228,297.028089,324.12
1.098285,285.906389,314.0
1.101844,274.506733,302.46
1.110665,262.840673,291.92
1.119195,250.920808,280.82
1.12854,238.760966,269.44
1.140716,226.376406,258.22
1.152535,213.784089,246.38
1.165941,201.00301,234.34
1.185185,188.054609,222.86
1.198796,174.963318,210.8
1.2,161.757228,198.48
1.2,148.468985,185.66
1.2,135.136913,172.58
1.2,121.806518,159.2
1.2,108.532428,161.64
1.2,95.380329,147.24
1.2,82.430592,131.14
1.2,69.788228,140.62
1.2,57.576227,103.962
1.01218,45.951873,46.298
1.086438,35.111326,33.28
1.2,25.295232,24.616
1.2,16.786939,28.304
1.2,9.890196,28.014
1.2,82.672586,127.0
1.2,95.658603,137.8
1.2,108.849311,151.32
1.2,122.163244,164.36
1.2,135.534019,178.98
1.2,148.906947,192.12
1.2,162.236488,205.46
1.2,175.484278,218.22
1.2,188.617654,231.38
1.2,201.608497,243.56
1.196045,214.43236,256.58
1.183581,227.067783,268.74
1.174177,239.495752,281.2
1.16532,251.699293,293.3
1.155524,263.663125,304.66
1.146397,275.373409,315.68
1.139215,286.817524,326.74
1.131758,297.983903,337.24
1.126024,308.861894,347.78
1.120532,319.441643,357.94
1.117945,329.714006,368.6
1.113439,339.670466,378.2
1.109018,349.303081,387.38
1.104738,358.604418,396.16
1.101302,367.567521,404.8
1.096277,376.185866,412.4
1.09288,384.453336,420.16
1.091082,392.364193,428.1
1.088392,399.913054,435.26
1.086136,407.094878,442.16
1.085659,413.904943,449.36
1.083179,420.338842,455.3
1.080885,426.392462,460.88
1.078414,432.061981,465.94
1.075357,437.343857,470.3
1.074226,442.234822,475.06
1.07353,446.731876,479.58
1.071087,450.83228,482.88
1.070195,454.533556,486.44
1.07004,457.833478,489.9
1.068262,460.730074,492.18
1.066359,463.221618,493.96
1.063558,465.306634,494.88
1.06252,466.983888,496.18
1.062632,468.252392,497.58
1.062605,469.1114,498.48
1.061802,469.560405,498.58
1.062864,469.599146,499.12
1.064259,469.227598,499.38
1.064029,468.44598,498.44
1.063745,467.254751,497.04
1.064266,465.654612,495.58
1.064605,463.646505,493.6
1.065453,461.231617,491.42
1.066204,458.411379,488.76
1.066373,455.187468,485.4
1.065591,451.56181,481.18
1.065969,447.536584,477.06
1.066542,443.114218,472.6
1.066629,438.297403,467.5
1.067079,433.089088,462.14
1.069591,427.492491,457.24
1.072478,421.511102,452.06
1.072,415.148689,445.04
1.073978,408.409309,438.62
1.075413,401.297313,431.56
1.076132,393.817365,423.8
1.076908,385.974442,415.66
1.077366,377.773863,407.0
1.080821,369.221297,399.06
1.083759,360.32279,390.5
1.086875,351.084785,381.58
1.091266,341.514156,372.68
1.096149,331.618241,363.5
1.101366,321.404886,353.98
1.10654,310.882494,344.0
1.110924,300.060085,333.34
1.116063,288.947375,322.48
1.121663,277.554857,311.32
1.128679,265.893917,300.1
1.136273,253.976966,288.58
1.14621,241.817598,277.16
1.15673,229.430806,265.38
1.165382,216.833221,252.68
1.179329,204.043444,240.62
1.194883,191.082435,228.38
1.2,177.974035,215.66
1.2,164.745604,202.98
1.196298,151.428875,185.54
1.2,138.061028,175.8
1.2,124.686118,163.1
1.2,111.356926,158.56
1.2,98.136556,151.24
1.2,85.101992,119.78
1.2,72.355822,142.88
1.199456,60.015145,102.878
1.046728,48.23104,50.226
1.05602,37.192278,36.672
1.2,27.131611,24.688
1.2,18.326171,18.922
1.2,11.080553,23.85
1.075734,83.19877,89.98
0.857425,96.230406,82.076
0.845715,109.465582,92.792
0.832505,122.823085,102.2
0.92336,136.236733,125.9
1.069525,149.652001,160.24
1.189695,163.023477,195.8
1.179791,176.3129,209.98
1.125297,189.487687,213.22
1.122046,202.519783,227.22
1.096005,215.38479,236.04
1.001647,228.061283,228.6
1.067274,240.530279,256.76
1.099207,252.774825,277.7
1.136532,264.779653,301.02
1.14538,276.530933,316.72
1.13924,288.016049,328.14
1.136875,299.223437,340.12
1.139676,310.142442,353.52
1.148668,320.763207,368.44
1.149011,331.076581,380.4
1.126894,341.07404,384.32
1.125728,350.747632,394.86
1.126178,360.089913,405.52
1.118103,369.093915,412.68
1.112528,377.753101,420.26
1.10477,386.061341,426.5
1.099878,394.012882,433.38
1.105967,401.602325,444.16
1.107368,408.824614,452.72
1.107644,415.675012,460.42
1.108562,422.149092,467.98
1.107709,428.242726,474.38
1.129614,433.952075,490.2
1.132433,439.273577,497.44
1.146407,444.203948,509.24
1.147301,448.740169,514.84
1.145388,452.879483,518.72
1.128182,456.619392,515.12
0.891951,459.957652,410.34
0.894457,462.892271,414.22
1.160122,465.421505,540.82
1.156669,467.543858,545.94
1.167132,469.258075,565.22
0.992772,470.56315,467.16
1.036081,471.458316,488.46
1.071941,471.943046,505.9
1.151485,472.017058,543.52
1.145223,471.680309,540.18
1.020658,470.932994,480.68
0.871288,469.775552,409.3
0.729921,468.208663,341.82
0.543791,466.233247,253.54
0.516102,463.85047,239.4
0.554856,461.061738,255.82
0.580379,457.868708,265.7
0.707949,454.27328,321.6
0.665283,450.27761,299.58
0.630911,445.884101,281.32
0.627401,441.095417,276.74
0.598529,435.914483,260.92
0.579898,430.344486,249.56
0.556168,424.388888,236.04
0.551245,418.051427,230.44
0.656172,411.336126,269.8
0.760157,404.247303,307.24
0.851751,396.789583,337.88
1.178738,388.967905,479.98
1.163163,380.787543,477.22
1.104952,372.25412,436.54
1.2,363.373629,476.14
1.2,354.152456,455.56
1.116778,344.597413,401.56
1.075249,334.715766,359.88
0.912185,324.51528,296.26
0.963532,314.004267,302.48
0.861104,303.191644,261.2
0.809575,292.087007,236.6
0.988291,280.70071,277.04
1.166011,269.043978,321.4
1.2,257.12903,339.84
1.197755,244.969238,322.9
1.2,232.579324,339.74
1.2,219.975602,333.12
1.2,207.176282,304.9
1.2,194.201853,290.28
1.064078,181.075576,196.34
1.123072,167.824094,198.08
1.173945,154.478248,187.96
1.2,141.074099,198.76
1.2,127.654286,174.02
1.2,114.269786,175.72
1.2,100.981171,186.84
1.103373,87.862088,117.572
0.997106,75.012885,74.852
1.195964,62.544826,140.778
1.2,50.602885,113.6
1.2,39.368472,82.274
1.2,29.066232,67.714
1.2,19.966299,48.2
1.2,12.372087,35.46
1.2,6.573731,25.518
0.497816,83.832177,41.708
0.482697,96.913092,46.77
0.468124,110.195789,51.564
0.449639,123.599427,55.56
0.439859,137.058115,60.278
0.432137,150.517565,65.038
0.431661,163.932548,70.77
0.439981,177.264953,78.004
0.448724,190.482308,85.48
0.445925,203.556653,90.76
0.43411,216.463659,93.96
0.430663,229.181959,98.7
0.425959,241.692613,102.94
0.407842,253.978699,103.56
0.387242,266.024976,103.0
0.380312,277.817631,105.66
0.390077,289.34406,112.88
0.403442,300.592708,121.28
0.405531,311.552921,126.34
0.399868,322.214844,128.84
0.39943,332.569324,132.84
